date,ticker,return
2025-05-16,000858,-0.019376
2025-05-16,300750,-0.003152
2025-05-16,600276,0.002980
2025-05-16,600519,-0.010956
2025-05-16,601012,0.003976
2025-05-16,601318,-0.015853
2025-05-19,000333,0.012794
2025-05-19,000858,-0.013579
2025-05-19,300750,0.002468
2025-05-19,600276,-0.007428
2025-05-19,600519,-0.021776
2025-05-19,601012,-0.003960
2025-05-19,601318,-0.001686
2025-05-20,000333,0.014050
2025-05-20,000858,-0.001315
2025-05-20,300750,0.011538
2025-05-20,600276,0.018709
2025-05-20,600519,0.004446
2025-05-20,601012,0.001325
2025-05-20,601318,0.007129
2025-05-21,000333,0.001652
2025-05-21,000858,0.001007
2025-05-21,300750,0.042129
2025-05-21,600276,0.027365
2025-05-21,600519,-0.003172
2025-05-21,601012,0.001324
2025-05-21,601318,0.003167
2025-05-22,000333,0.007107
2025-05-22,000858,-0.001315
2025-05-22,300750,-0.013536
2025-05-22,600276,-0.006078
2025-05-22,600519,-0.000614
2025-05-22,601012,-0.007931
2025-05-22,601318,-0.000186
2025-05-23,000333,-0.005922
2025-05-23,000858,-0.007282
2025-05-23,300750,-0.012501
2025-05-23,600276,-0.019784
2025-05-23,600519,-0.004684
2025-05-23,601012,-0.005996
2025-05-23,601318,-0.011330
2025-05-26,000333,-0.007859
2025-05-26,000858,-0.013578
2025-05-26,300750,-0.041537
2025-05-26,600276,-0.021101
2025-05-26,600519,-0.014053
2025-05-26,601012,0.004692
2025-05-26,601318,0.003194
2025-05-27,000333,0.002683
2025-05-27,000858,-0.001978
2025-05-27,300750,-0.007464
2025-05-27,600276,0.001312
2025-05-27,600519,-0.004257
2025-05-27,601012,-0.036691
2025-05-27,601318,0.000000
2025-05-28,000333,0.010703
2025-05-28,000858,0.006024
2025-05-28,300750,-0.001535
2025-05-28,600276,0.015537
2025-05-28,600519,-0.004469
2025-05-28,601012,-0.006233
2025-05-28,601318,-0.002060
2025-05-29,000333,-0.004286
2025-05-29,000858,0.003152
2025-05-29,300750,-0.006901
2025-05-29,600276,-0.002765
2025-05-29,600519,0.001952
2025-05-29,601012,0.012544
2025-05-29,601318,0.004316
2025-05-30,000333,0.001013
2025-05-30,000858,-0.006912
2025-05-30,300750,-0.007346
2025-05-30,600276,0.011830
2025-05-30,600519,-0.011688
2025-05-30,601012,-0.010323
2025-05-30,601318,-0.004484
2025-06-03,000333,-0.039843
2025-06-03,000858,-0.013920
2025-06-03,300750,0.004600
2025-06-03,600276,0.002558
2025-06-03,600519,-0.008541
2025-06-03,601012,-0.002086
2025-06-03,601318,0.010698
2025-06-04,000333,-0.004611
2025-06-04,000858,-0.001043
2025-06-04,300750,-0.000398
2025-06-04,600276,0.007471
2025-06-04,600519,0.000636
2025-06-04,601012,0.009059
2025-06-04,601318,-0.001671
2025-06-05,000333,-0.004103
2025-06-05,000858,0.003854
2025-06-05,300750,0.001792
2025-06-05,600276,-0.025502
2025-06-05,600519,0.002676
2025-06-05,601012,0.001381
2025-06-05,601318,0.004278
2025-06-06,000333,0.005980
2025-06-06,000858,0.000480
2025-06-06,300750,-0.010417
2025-06-06,600276,-0.001485
2025-06-06,600519,-0.005026
2025-06-06,601012,-0.002069
2025-06-06,601318,-0.010743
2025-06-09,000333,-0.003963
2025-06-09,000858,-0.001039
2025-06-09,300750,-0.013259
2025-06-09,600276,0.010409
2025-06-09,600519,-0.013463
2025-06-09,601012,0.000691
2025-06-09,601318,0.005804
2025-06-10,000333,-0.004642
2025-06-10,000858,-0.004561
2025-06-10,300750,-0.009936
2025-06-10,600276,0.014165
2025-06-10,600519,-0.007469
2025-06-10,601012,-0.012431
